model,n_seeds,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,specificity_mean,specificity_std,specificity_min,specificity_max,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_min,false_alarm_rate_max,miss_rate_mean,miss_rate_std,miss_rate_min,miss_rate_max,hard_negative_fpr_mean,hard_negative_fpr_std,hard_negative_fpr_min,hard_negative_fpr_max,mild_recall_mean,mild_recall_std,mild_recall_min,mild_recall_max,mean_delay_s_mean,mean_delay_s_std,mean_delay_s_min,mean_delay_s_max,median_delay_s_mean,median_delay_s_std,median_delay_s_min,median_delay_s_max,p95_delay_s_mean,p95_delay_s_std,p95_delay_s_min,p95_delay_s_max,fp_mean,fp_std,fp_min,fp_max,fn_mean,fn_std,fn_min,fn_max
EarlyCascadeET_50_75_100_150_250_400,30,0.9145569122235789,0.0848203943454441,0.64,1.0,0.9656373612478067,0.04080174471835359,0.8636363636363636,1.0,0.9239450899977214,0.10144089716363254,0.5263157894736842,1.0,0.9408749607643692,0.0655091477329009,0.6896551724137931,1.0,0.8788888888888888,0.15021908224064262,0.4,1.0,0.12111111111111111,0.1502190822406426,0.0,0.6,0.07605491000227842,0.10144089716363254,0.0,0.47368421052631576,0.07222222222222222,0.14960569716171887,0.0,0.5,0.9239450899977214,0.10144089716363254,0.5263157894736842,1.0,54.22492387143587,11.228525852274732,39.980000000000004,73.69444444444444,43.330000000000005,8.635018918574406,40.0,65.0,108.07349999999988,69.07779486464567,40.095,240.0,0.7,0.8366600265340756,0.0,3.0,1.5333333333333334,1.995397001952819,0.0,9.0
PrefixConfirmET_100_150,30,0.8772555284221951,0.0746842815016085,0.68,0.9642857142857143,0.9392716801950883,0.04783467396264356,0.8095238095238095,1.0,0.903864205969469,0.09252115545615508,0.6,1.0,0.9177822600723159,0.05468310818487102,0.75,0.9777777777777777,0.7877777777777778,0.16341267913997284,0.3333333333333333,1.0,0.2122222222222222,0.1634126791399728,0.0,0.6666666666666666,0.09613579403053088,0.09252115545615508,0.0,0.4,0.12222222222222223,0.21855206790533013,0.0,0.6666666666666666,0.903864205969469,0.09252115545615508,0.6,1.0,99.71637462026278,7.627611098837943,89.95555555555556,114.09047619047617,90.00666666666666,0.0253708131702448,90.0,90.1,126.12583333333332,22.39441321506609,90.0,145.9,1.2333333333333334,0.9714309861845772,0.0,4.0,1.9666666666666666,1.884296874869689,0.0,8.0
