model,n_seeds,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,specificity_mean,specificity_std,specificity_min,specificity_max,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_min,false_alarm_rate_max,miss_rate_mean,miss_rate_std,miss_rate_min,miss_rate_max,hard_negative_fpr_mean,hard_negative_fpr_std,hard_negative_fpr_min,hard_negative_fpr_max,mild_recall_mean,mild_recall_std,mild_recall_min,mild_recall_max,mean_delay_s_mean,mean_delay_s_std,mean_delay_s_min,mean_delay_s_max,median_delay_s_mean,median_delay_s_std,median_delay_s_min,median_delay_s_max,p95_delay_s_mean,p95_delay_s_std,p95_delay_s_min,p95_delay_s_max,fp_mean,fp_std,fp_min,fp_max,fn_mean,fn_std,fn_min,fn_max
EarlyCascadeHGB_50_75_100_150_250_400,30,0.9183302129968796,0.05314988596744084,0.76,1.0,0.9390095990965556,0.05406694327182411,0.8333333333333334,1.0,0.9616108452950557,0.06174556090792431,0.7368421052631579,1.0,0.9477922344304515,0.035858202635218085,0.8235294117647058,1.0,0.7688888888888888,0.2158354228511705,0.3333333333333333,1.0,0.23111111111111113,0.2158354228511704,0.0,0.6666666666666666,0.03838915470494418,0.06174556090792429,0.0,0.2631578947368421,0.14999999999999997,0.23304579984969948,0.0,0.6666666666666666,0.9616108452950557,0.06174556090792431,0.7368421052631579,1.0,63.08744087491455,17.757990482317133,40.01052631578948,111.41428571428573,45.005,10.168429421329122,40.0,65.0,144.2671666666666,91.73595932859035,40.0,390.0,1.3666666666666667,1.2994251602637363,0.0,4.0,0.7666666666666667,1.19433528860584,0.0,5.0
PrefixConfirmHGB_100_150,30,0.8739879934879935,0.07732570261887475,0.6538461538461539,1.0,0.9296483124257724,0.05490261423995815,0.7619047619047619,1.0,0.9105944153312573,0.08644847634187719,0.7,1.0,0.9170269826560118,0.05314718520918353,0.7804878048780488,1.0,0.7444444444444446,0.2099686773453503,0.16666666666666666,1.0,0.25555555555555554,0.2099686773453503,0.0,0.8333333333333334,0.08940558466874254,0.08644847634187719,0.0,0.3,0.16111111111111107,0.22945601726030285,0.0,0.6666666666666666,0.9105944153312573,0.08644847634187719,0.7,1.0,98.05186423780037,8.820093998778065,89.96842105263158,116.3157894736842,95.83999999999999,15.651767554695121,90.0,140.0,119.55366666666667,24.03874784927285,90.1,141.76999999999998,1.4666666666666666,1.1957780134587124,0.0,5.0,1.8333333333333333,1.7632910713489283,0.0,6.0
