model,n_seeds,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,specificity_mean,specificity_std,specificity_min,specificity_max,hard_negative_fpr_mean,hard_negative_fpr_std,hard_negative_fpr_min,hard_negative_fpr_max,fp_mean,fp_std,fp_min,fp_max,fn_mean,fn_std,fn_min,fn_max,median_delay_s_mean,median_delay_s_std,median_delay_s_min,median_delay_s_max,p95_delay_s_mean,p95_delay_s_std,p95_delay_s_min,p95_delay_s_max
PrefixROCKET_Logistic,30,0.8950201465201464,0.037637988974593486,0.8076923076923077,0.9629629629629629,0.9042483118203941,0.04533340537089813,0.8260869565217391,1.0,0.9715311004784688,0.03904394779511364,0.85,1.0,0.9352845264727454,0.02233606567913049,0.8837209302325583,0.9767441860465117,0.6233333333333333,0.1969401955239885,0.2,1.0,0.09444444444444446,0.16190516436409622,0.0,0.5,2.1666666666666665,1.11674815279973,0.0,4.0,0.5666666666666667,0.7738543627276671,0.0,3.0,48.428333333333335,16.77962990906109,40.0,92.95,139.6138333333333,110.2164447934259,40.0,390.0
