accuracy,precision,recall,f1,specificity,false_alarm_rate,miss_rate,mean_delay_s,median_delay_s,p95_delay_s,tp,tn,fp,fn,model,thresholds,hard_negative_fpr,mild_recall,seed,split
0.9565217391304348,1.0,0.9444444444444444,0.9714285714285714,1.0,0.0,0.05555555555555555,102.10000000000001,90.0,141.18,17,5,0,1,PrefixConfirmET_100_150,100s:0.65;150s:0.498059,0.0,0.9444444444444444,73,val
0.9615384615384616,0.9523809523809523,1.0,0.975609756097561,0.8333333333333334,0.16666666666666666,0.0,95.0,90.0,140.0,20,5,1,0,PrefixConfirmET_100_150,100s:0.65;150s:0.498059,0.0,1.0,73,test
0.9565217391304348,1.0,0.9444444444444444,0.9714285714285714,1.0,0.0,0.05555555555555555,40.33529411764706,40.0,41.339999999999996,17,5,0,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,0.9444444444444444,73,val
0.9230769230769231,0.9090909090909091,1.0,0.9523809523809523,0.6666666666666666,0.3333333333333333,0.0,41.25,40.0,41.34500000000002,20,4,2,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.3333333333333333,1.0,73,test
0.9130434782608695,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8333333333333334,0.16666666666666666,0.058823529411764705,105.625,90.0,140.0,16,5,1,1,PrefixConfirmET_100_150,100s:0.78;150s:0.442438,0.0,0.9411764705882353,88,val
0.8148148148148148,0.9047619047619048,0.8636363636363636,0.8837209302325582,0.6,0.4,0.13636363636363635,113.66842105263157,90.0,140.0,19,3,2,3,PrefixConfirmET_100_150,100s:0.78;150s:0.442438,0.5,0.8636363636363636,88,test
0.9130434782608695,1.0,0.8823529411764706,0.9375,1.0,0.0,0.11764705882352941,50.00000000000001,40.0,104.99999999999994,15,6,0,2,EarlyCascadeET_50_75_100_150_250_400,50s:0.748914;75s:0.88;100s:0.88;150s:0.739094;250s:0.623339;400s:0.88,0.0,0.8823529411764706,88,val
0.7777777777777778,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.4,0.6,0.13636363636363635,66.3,40.0,240.0,19,2,3,3,EarlyCascadeET_50_75_100_150_250_400,50s:0.748914;75s:0.88;100s:0.88;150s:0.739094;250s:0.623339;400s:0.88,0.5,0.8636363636363636,88,test
0.92,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8333333333333334,0.16666666666666666,0.05263157894736842,107.0111111111111,90.0,140.0,18,5,1,1,PrefixConfirmET_100_150,100s:0.65;150s:0.486235,0.0,0.9473684210526315,91,val
0.9583333333333334,1.0,0.9473684210526315,0.972972972972973,1.0,0.0,0.05263157894736842,101.07777777777778,90.0,140.0,18,5,0,1,PrefixConfirmET_100_150,100s:0.65;150s:0.486235,0.0,0.9473684210526315,91,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,91.64210526315789,40.0,390.0,19,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.736011;75s:0.66748;100s:0.561617;150s:0.588713;250s:0.638632;400s:0.609137,0.0,1.0,91,val
1.0,1.0,1.0,1.0,1.0,0.0,0.0,55.75789473684211,40.0,149.99999999999977,19,5,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.736011;75s:0.66748;100s:0.561617;150s:0.588713;250s:0.638632;400s:0.609137,0.0,1.0,91,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,111.07368421052632,90.1,140.0,19,6,0,0,PrefixConfirmET_100_150,100s:0.638127;150s:0.440784,0.0,1.0,97,val
0.8888888888888888,1.0,0.8571428571428571,0.9230769230769231,1.0,0.0,0.14285714285714285,104.21111111111112,90.0,140.0,18,6,0,3,PrefixConfirmET_100_150,100s:0.638127;150s:0.440784,0.0,0.8571428571428571,97,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,68.96842105263158,40.0,254.9999999999997,19,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.582517;150s:0.520055;250s:0.56403;400s:0.561825,0.0,1.0,97,val
0.9259259259259259,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.8333333333333334,0.16666666666666666,0.047619047619047616,40.290000000000006,40.0,40.39000000000001,20,5,1,1,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.582517;150s:0.520055;250s:0.56403;400s:0.561825,0.3333333333333333,0.9523809523809523,97,test
0.9230769230769231,0.95,0.95,0.95,0.8333333333333334,0.16666666666666666,0.05,108.42105263157895,90.0,140.0,19,5,1,1,PrefixConfirmET_100_150,100s:0.65;150s:0.462959,0.0,0.95,102,val
0.8888888888888888,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.8,0.2,0.09090909090909091,107.48499999999999,90.0,140.0,20,4,1,2,PrefixConfirmET_100_150,100s:0.65;150s:0.462959,0.0,0.9090909090909091,102,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,42.5,40.0,42.595000000000034,20,6,0,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.598825;150s:0.62072;250s:0.88;400s:0.88,0.0,1.0,102,val
0.9629629629629629,0.9565217391304348,1.0,0.9777777777777777,0.8,0.2,0.0,41.122727272727275,40.0,40.095,22,4,1,0,EarlyCascadeET_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.598825;150s:0.62072;250s:0.88;400s:0.88,0.0,1.0,102,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,101.78823529411765,90.0,140.0,17,6,0,0,PrefixConfirmET_100_150,100s:0.65;150s:0.289182,0.0,1.0,110,val
0.8846153846153846,0.9047619047619048,0.95,0.926829268292683,0.6666666666666666,0.3333333333333333,0.05,103.15789473684211,90.0,140.0,19,4,2,1,PrefixConfirmET_100_150,100s:0.65;150s:0.289182,0.0,0.95,110,test
