accuracy,precision,recall,f1,specificity,false_alarm_rate,miss_rate,mean_delay_s,median_delay_s,p95_delay_s,tp,tn,fp,fn,model,thresholds,hard_negative_fpr,mild_recall,seed,split
1.0,1.0,1.0,1.0,1.0,0.0,0.0,51.76470588235294,40.0,80.15999999999985,17,6,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.997378;100s:0.996334;150s:0.969435;250s:0.88;400s:0.995568,0.0,1.0,88,val
0.9629629629629629,0.9565217391304348,1.0,0.9777777777777777,0.8,0.2,0.0,80.89545454545454,40.0,240.0,22,4,1,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.997378;100s:0.996334;150s:0.969435;250s:0.88;400s:0.995568,0.0,1.0,88,test
0.92,0.9047619047619048,1.0,0.95,0.6666666666666666,0.3333333333333333,0.0,95.58947368421052,90.0,140.0,19,4,2,0,PrefixConfirmHGB_100_150,100s:0.65;150s:0.65,0.0,1.0,91,val
1.0,1.0,1.0,1.0,1.0,0.0,0.0,89.96842105263158,90.0,90.1,19,5,0,0,PrefixConfirmHGB_100_150,100s:0.65;150s:0.65,0.0,1.0,91,test
0.92,1.0,0.8947368421052632,0.9444444444444444,1.0,0.0,0.10526315789473684,75.65882352941175,40.0,240.0,17,6,0,2,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.994272;100s:0.990347;150s:0.993885;250s:0.937018;400s:0.995524,0.0,0.8947368421052632,91,val
0.9583333333333334,1.0,0.9473684210526315,0.972972972972973,1.0,0.0,0.05263157894736842,84.41111111111111,40.0,240.0,18,5,0,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.994272;100s:0.990347;150s:0.993885;250s:0.937018;400s:0.995524,0.0,0.9473684210526315,91,test
0.96,1.0,0.9473684210526315,0.972972972972973,1.0,0.0,0.05263157894736842,95.57777777777778,90.0,140.0,18,6,0,1,PrefixConfirmHGB_100_150,100s:0.65;150s:0.65,0.0,0.9473684210526315,97,val
0.8888888888888888,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.6666666666666666,0.3333333333333333,0.047619047619047616,97.78999999999999,90.0,140.0,20,4,2,1,PrefixConfirmHGB_100_150,100s:0.65;150s:0.65,0.3333333333333333,0.9523809523809523,97,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,40.02105263157895,40.0,40.11,19,6,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,1.0,97,val
0.8518518518518519,0.84,1.0,0.9130434782608695,0.3333333333333333,0.6666666666666666,0.0,40.27619047619048,40.0,40.1,21,2,4,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.6666666666666666,1.0,97,test
0.8846153846153846,1.0,0.85,0.918918918918919,1.0,0.0,0.15,104.70588235294117,90.0,140.0,17,6,0,3,PrefixConfirmHGB_100_150,100s:0.939862;150s:0.88,0.0,0.85,102,val
0.8518518518518519,0.95,0.8636363636363636,0.9047619047619048,0.8,0.2,0.13636363636363635,111.03684210526315,90.0,140.0,19,4,1,3,PrefixConfirmHGB_100_150,100s:0.939862;150s:0.88,0.0,0.8636363636363636,102,test
0.9615384615384616,1.0,0.95,0.9743589743589743,1.0,0.0,0.05,50.526315789473685,40.0,140.0,19,6,0,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.993985;150s:0.88;250s:0.996859;400s:0.88,0.0,0.95,102,val
0.9629629629629629,0.9565217391304348,1.0,0.9777777777777777,0.8,0.2,0.0,51.35,40.0,136.24999999999994,22,4,1,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.993985;150s:0.88;250s:0.996859;400s:0.88,0.0,1.0,102,test
0.9565217391304348,1.0,0.9411764705882353,0.9696969696969697,1.0,0.0,0.058823529411764705,93.15,90.0,102.725,16,6,0,1,PrefixConfirmHGB_100_150,100s:0.65;150s:0.65,0.0,0.9411764705882353,110,val
0.8846153846153846,0.9473684210526315,0.9,0.9230769230769231,0.8333333333333334,0.16666666666666666,0.1,90.0,90.0,90.1,18,5,1,2,PrefixConfirmHGB_100_150,100s:0.65;150s:0.65,0.0,0.9,110,test
0.9565217391304348,0.9444444444444444,1.0,0.9714285714285714,0.8333333333333334,0.16666666666666666,0.0,40.023529411764706,40.0,40.14,17,5,1,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.3333333333333333,1.0,110,val
0.9230769230769231,0.95,0.95,0.95,0.8333333333333334,0.16666666666666666,0.05,41.31578947368421,40.0,42.58999999999995,19,5,1,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.65;250s:0.65;400s:0.65,0.0,0.95,110,test
0.9583333333333334,1.0,0.9444444444444444,0.9714285714285714,1.0,0.0,0.05555555555555555,90.00588235294117,90.0,90.1,17,6,0,1,PrefixConfirmHGB_100_150,100s:0.88;150s:0.978536,0.0,0.9444444444444444,113,val
0.6538461538461539,0.7619047619047619,0.8,0.7804878048780488,0.16666666666666666,0.8333333333333334,0.2,93.4625,90.0,106.92500000000001,16,1,5,4,PrefixConfirmHGB_100_150,100s:0.88;150s:0.978536,0.6666666666666666,0.8,113,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,41.39444444444444,40.0,43.834999999999965,18,6,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.88;150s:0.960671;250s:0.88;400s:0.961558,0.0,1.0,113,val
0.8076923076923077,0.8,1.0,0.8888888888888888,0.16666666666666666,0.8333333333333334,0.0,63.06500000000001,40.0,240.0,20,1,5,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.88;100s:0.88;150s:0.960671;250s:0.88;400s:0.961558,0.6666666666666666,1.0,113,test
0.9130434782608695,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8333333333333334,0.16666666666666666,0.058823529411764705,90.03125,90.0,90.14999999999999,16,5,1,1,PrefixConfirmHGB_100_150,100s:0.290658;150s:0.65,0.0,0.9411764705882353,114,val
0.9642857142857143,1.0,0.9545454545454546,0.9767441860465116,1.0,0.0,0.045454545454545456,90.27142857142857,90.0,90.0,21,6,0,1,PrefixConfirmHGB_100_150,100s:0.290658;150s:0.65,0.0,0.9545454545454546,114,test
0.9130434782608695,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8333333333333334,0.16666666666666666,0.058823529411764705,44.71875,40.0,65.0,16,5,1,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.591475;250s:0.65;400s:0.65,0.0,0.9411764705882353,114,val
0.9285714285714286,0.9166666666666666,1.0,0.9565217391304348,0.6666666666666666,0.3333333333333333,0.0,40.25909090909091,40.0,40.0,22,4,2,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.55;75s:0.55;100s:0.65;150s:0.591475;250s:0.65;400s:0.65,0.0,1.0,114,test
0.8,0.9375,0.7894736842105263,0.8571428571428571,0.8333333333333334,0.16666666666666666,0.21052631578947367,103.72666666666667,90.0,141.76999999999998,15,5,1,4,PrefixConfirmHGB_100_150,100s:0.970919;150s:0.78,0.0,0.7894736842105263,119,val
0.84,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.6666666666666666,0.3333333333333333,0.10526315789473684,107.98823529411764,90.0,141.18,17,4,2,2,PrefixConfirmHGB_100_150,100s:0.970919;150s:0.78,0.0,0.8947368421052632,119,test
0.96,1.0,0.9473684210526315,0.972972972972973,1.0,0.0,0.05263157894736842,73.66111111111111,40.0,240.0,18,6,0,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.994821;100s:0.991661;150s:0.958729;250s:0.946113;400s:0.99519,0.0,0.9473684210526315,119,val
0.84,0.9411764705882353,0.8421052631578947,0.8888888888888888,0.8333333333333334,0.16666666666666666,0.15789473684210525,57.550000000000004,40.0,140.0,16,5,1,3,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.994821;100s:0.991661;150s:0.958729;250s:0.946113;400s:0.99519,0.0,0.8421052631578947,119,test
0.96,1.0,0.9473684210526315,0.972972972972973,1.0,0.0,0.05263157894736842,101.47222222222223,90.05,140.0,18,6,0,1,PrefixConfirmHGB_100_150,100s:0.78;150s:0.65,0.0,0.9473684210526315,130,val
0.96,0.9523809523809523,1.0,0.975609756097561,0.8,0.2,0.0,97.485,90.0,140.0,20,4,1,0,PrefixConfirmHGB_100_150,100s:0.78;150s:0.65,0.5,1.0,130,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,50.868421052631575,40.0,65.30999999999958,19,6,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.994192;100s:0.850981;150s:0.65;250s:0.844515;400s:0.88,0.0,1.0,130,val
0.96,0.9523809523809523,1.0,0.975609756097561,0.8,0.2,0.0,52.485,40.0,140.0,20,4,1,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.88;75s:0.994192;100s:0.850981;150s:0.65;250s:0.844515;400s:0.88,0.5,1.0,130,test
0.9583333333333334,0.9473684210526315,1.0,0.972972972972973,0.8333333333333334,0.16666666666666666,0.0,93.13333333333334,90.0,102.51499999999994,18,5,1,0,PrefixConfirmHGB_100_150,100s:0.376575;150s:0.65,0.0,1.0,131,val
0.9230769230769231,0.95,0.95,0.95,0.8333333333333334,0.16666666666666666,0.05,90.31052631578947,90.0,90.67999999999998,19,5,1,1,PrefixConfirmHGB_100_150,100s:0.376575;150s:0.65,0.0,0.95,131,test
1.0,1.0,1.0,1.0,1.0,0.0,0.0,80.63333333333334,40.05,240.0,18,6,0,0,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.946802;75s:0.88;100s:0.987404;150s:0.950229;250s:0.65;400s:0.951068,0.0,1.0,131,val
0.9230769230769231,0.95,0.95,0.95,0.8333333333333334,0.16666666666666666,0.05,73.20526315789475,40.1,240.0,19,5,1,1,EarlyCascadeHGB_50_75_100_150_250_400,50s:0.946802;75s:0.88;100s:0.987404;150s:0.950229;250s:0.65;400s:0.951068,0.0,0.95,131,test
0.9583333333333334,1.0,0.9444444444444444,0.9714285714285714,1.0,0.0,0.05555555555555555,108.02352941176471,90.1,141.18,17,6,0,1,PrefixConfirmHGB_100_150,100s:0.954056;150s:0.88,0.0,0.9444444444444444,145,val
0.72,1.0,0.65,0.7878787878787878,1.0,0.0,0.35,101.56153846153846,90.0,140.0,13,5,0,7,PrefixConfirmHGB_100_150,100s:0.954056;150s:0.88,0.0,0.65,145,test
