model,n_seeds,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,specificity_mean,specificity_std,specificity_min,specificity_max,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_min,false_alarm_rate_max,miss_rate_mean,miss_rate_std,miss_rate_min,miss_rate_max,hard_negative_fpr_mean,hard_negative_fpr_std,hard_negative_fpr_min,hard_negative_fpr_max,mild_recall_mean,mild_recall_std,mild_recall_min,mild_recall_max,mean_delay_s_mean,mean_delay_s_std,mean_delay_s_min,mean_delay_s_max,median_delay_s_mean,median_delay_s_std,median_delay_s_min,median_delay_s_max,p95_delay_s_mean,p95_delay_s_std,p95_delay_s_min,p95_delay_s_max,fp_mean,fp_std,fp_min,fp_max,fn_mean,fn_std,fn_min,fn_max
EarlyCascadeHGB_50_75_100_150_250_400,30,0.9273773572106906,0.04276764310835886,0.8076923076923077,1.0,0.9345483343326929,0.04881228408292392,0.8,1.0,0.978261562998405,0.03685703341110142,0.8421052631578947,1.0,0.9545853105376085,0.026283604802057426,0.8888888888888888,1.0,0.7511111111111113,0.19782986097976865,0.16666666666666666,1.0,0.24888888888888885,0.19782986097976865,0.0,0.8333333333333334,0.0217384370015949,0.036857033411101386,0.0,0.15789473684210525,0.1722222222222222,0.24945662532445012,0.0,0.6666666666666666,0.978261562998405,0.03685703341110142,0.8421052631578947,1.0,59.253220095693784,17.2029587352286,40.01052631578948,117.76666666666668,43.34333333333334,8.639721153439814,40.0,65.0,129.57066666666663,76.536678380181,40.0,240.0,1.4666666666666666,1.1957780134587124,0.0,5.0,0.43333333333333335,0.7279320417946061,0.0,3.0
PrefixConfirmHGB_100_150,30,0.8850033238366574,0.0695058987906569,0.6538461538461539,1.0,0.9297811370763315,0.05642370179980823,0.7619047619047619,1.0,0.926272626009468,0.07652329157947617,0.65,1.0,0.9252033592550303,0.047509447700715704,0.7804878048780488,1.0,0.7422222222222222,0.21207483196986082,0.16666666666666666,1.0,0.25777777777777783,0.21207483196986082,0.0,0.8333333333333334,0.07372737399053189,0.07652329157947617,0.0,0.35,0.17777777777777776,0.23946513409471268,0.0,0.6666666666666666,0.926272626009468,0.07652329157947617,0.65,1.0,96.96128700355943,7.574817792937932,89.96842105263158,117.2590909090909,91.67333333333333,9.127485333088583,90.0,140.0,115.88149999999997,23.432132820861256,90.0,141.18,1.5,1.2525835370311151,0.0,5.0,1.5,1.5480800121886242,0.0,7.0
