model,n_seeds,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,specificity_mean,specificity_std,specificity_min,specificity_max,hard_negative_fpr_mean,hard_negative_fpr_std,hard_negative_fpr_min,hard_negative_fpr_max,fp_mean,fp_std,fp_min,fp_max,fn_mean,fn_std,fn_min,fn_max,median_delay_s_mean,median_delay_s_std,median_delay_s_min,median_delay_s_max,p95_delay_s_mean,p95_delay_s_std,p95_delay_s_min,p95_delay_s_max
ResCompact_ExtHGB_ET_ValidationEnsemble_accuracy_only,30,0.9373781033781035,0.05786103950680732,0.7307692307692307,1.0,0.9563239125481687,0.04741969373744388,0.8095238095238095,1.0,0.9653178400546821,0.05046101711121436,0.7894736842105263,1.0,0.9597060232665527,0.03771256561824969,0.8292682926829269,1.0,0.8388888888888889,0.17244763397137228,0.3333333333333333,1.0,0.10555555555555556,0.16657085368567168,0.0,0.5,0.9333333333333333,1.01483252680985,0.0,4.0,0.7,0.9878573120474013,0.0,4.0,42.09166666666667,6.633965414926188,40.0,65.0,100.5345,60.72077452753826,40.095,240.0
