model,n_seeds,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,specificity_mean,specificity_std,specificity_min,specificity_max,false_alarm_rate_mean,false_alarm_rate_std,false_alarm_rate_min,false_alarm_rate_max,miss_rate_mean,miss_rate_std,miss_rate_min,miss_rate_max,hard_negative_fpr_mean,hard_negative_fpr_std,hard_negative_fpr_min,hard_negative_fpr_max,mild_recall_mean,mild_recall_std,mild_recall_min,mild_recall_max,mean_delay_s_mean,mean_delay_s_std,mean_delay_s_min,mean_delay_s_max,median_delay_s_mean,median_delay_s_std,median_delay_s_min,median_delay_s_max,p95_delay_s_mean,p95_delay_s_std,p95_delay_s_min,p95_delay_s_max,fp_mean,fp_std,fp_min,fp_max,fn_mean,fn_std,fn_min,fn_max
EarlyCascadeHGB_50_75_100_150,30,0.9038990638990639,0.04648630177335333,0.7692307692307693,1.0,0.9208302706700877,0.053475063643246064,0.7916666666666666,1.0,0.9639926837295258,0.050076119741293994,0.8181818181818182,1.0,0.9398303760343514,0.028447753972103286,0.8636363636363636,1.0,0.6977777777777778,0.21458921522273808,0.16666666666666666,1.0,0.3022222222222222,0.21458921522273808,0.0,0.8333333333333334,0.03600731627047417,0.050076119741293994,0.0,0.18181818181818182,0.2,0.26767052429907945,0.0,0.6666666666666666,0.9639926837295258,0.050076119741293994,0.8181818181818182,1.0,47.29635569352675,8.616186069280078,39.95789473684211,66.65789473684211,44.18,9.4702583440711,40.0,65.0,66.12449999999998,30.860479842683738,40.0,140.0,1.7666666666666666,1.2780193008453877,0.0,5.0,0.7333333333333333,1.0482607379429238,0.0,4.0
PrefixConfirmHGB_100_150,30,0.8850033238366574,0.0695058987906569,0.6538461538461539,1.0,0.9297811370763315,0.05642370179980823,0.7619047619047619,1.0,0.926272626009468,0.07652329157947617,0.65,1.0,0.9252033592550303,0.047509447700715704,0.7804878048780488,1.0,0.7422222222222222,0.21207483196986082,0.16666666666666666,1.0,0.25777777777777783,0.21207483196986082,0.0,0.8333333333333334,0.07372737399053189,0.07652329157947617,0.0,0.35,0.17777777777777776,0.23946513409471268,0.0,0.6666666666666666,0.926272626009468,0.07652329157947617,0.65,1.0,96.96128700355943,7.574817792937932,89.96842105263158,117.2590909090909,91.67333333333333,9.127485333088583,90.0,140.0,115.88149999999997,23.432132820861256,90.0,141.18,1.5,1.2525835370311151,0.0,5.0,1.5,1.5480800121886242,0.0,7.0
