model,n_seeds,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,specificity_mean,specificity_std,specificity_min,specificity_max,hard_negative_fpr_mean,hard_negative_fpr_std,hard_negative_fpr_min,hard_negative_fpr_max,fp_mean,fp_std,fp_min,fp_max,fn_mean,fn_std,fn_min,fn_max,median_delay_s_mean,median_delay_s_std,median_delay_s_min,median_delay_s_max,p95_delay_s_mean,p95_delay_s_std,p95_delay_s_min,p95_delay_s_max
FastPrefixET_rescompact_absv_v1,30,0.9192022792022794,0.0398627347244443,0.8461538461538461,1.0,0.9254301927414056,0.04175025342131784,0.8333333333333334,1.0,0.9769290650869598,0.03510696953682369,0.8636363636363636,1.0,0.9495526243122911,0.02502200150523463,0.9,1.0,0.7177777777777777,0.16763702197502167,0.3333333333333333,1.0,0.12222222222222222,0.20498263328612604,0.0,0.6666666666666666,1.6333333333333333,0.9643054793328015,0.0,4.0,0.4666666666666667,0.7302967433402215,0.0,3.0,40.42333333333333,2.299877557960248,40.0,52.6,84.59233333333329,61.69176470404175,40.0,240.0
