model,n_seeds,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,f1_mean,f1_std,f1_min,f1_max,specificity_mean,specificity_std,specificity_min,specificity_max,hard_negative_fpr_mean,hard_negative_fpr_std,hard_negative_fpr_min,hard_negative_fpr_max,fp_mean,fp_std,fp_min,fp_max,fn_mean,fn_std,fn_min,fn_max,median_delay_s_mean,median_delay_s_std,median_delay_s_min,median_delay_s_max,p95_delay_s_mean,p95_delay_s_std,p95_delay_s_min,p95_delay_s_max
FastPrefixET_rescompact_global_v2,10,0.9164253154253155,0.046953178243563376,0.88,1.0,0.9364426877470355,0.05706070521927221,0.8636363636363636,1.0,0.9622693096377306,0.04776453665392542,0.8636363636363636,1.0,0.9472914861655646,0.029420717270184988,0.9230769230769231,1.0,0.7666666666666667,0.21081851067789195,0.5,1.0,0.06666666666666667,0.1405456737852613,0.0,0.3333333333333333,1.4,1.2649110640673518,0.0,3.0,0.8,1.0327955589886446,0.0,3.0,40.0,0.0,40.0,40.0,82.97649999999994,40.73203639847472,40.1,140.0
